[Node list of texts and gods attested in them. This data was used for creating networks with full texts.]
Text	God
saao-saa08/P336462	Sin
saao-saa08/P336462	Šamaš
saao-saa08/P336464	Sin
saao-saa08/P336464	Šamaš
saao-saa08/P336466	Sin
saao-saa08/P336466	Šamaš
saao-saa08/P336467	Sin
saao-saa08/P336467	Šamaš
saao-saa08/P336468	Sin
saao-saa08/P336468	Šamaš
saao-saa08/P336469	Sin
saao-saa08/P336469	Šamaš
saao-saa08/P336470	Sin
saao-saa08/P336470	Šamaš
saao-saa08/P336471	Sin
saao-saa08/P336471	Šamaš
saao-saa08/P336472	Sin
saao-saa08/P336472	Šamaš
saao-saa08/P336473	Sin
saao-saa08/P336473	Šamaš
saao-saa08/P336474	Sin
saao-saa08/P336474	Šamaš
saao-saa08/P336475	Sin
saao-saa08/P336475	Šamaš
saao-saa08/P336476	Sin
saao-saa08/P336476	Šamaš
saao-saa08/P336477	Sin
saao-saa08/P336477	Šamaš
saao-saa08/P336478	Sin
saao-saa08/P336478	Šamaš
saao-saa08/P336479	Sin
saao-saa08/P336479	Šamaš
saao-saa08/P336480	Sin
saao-saa08/P336480	Šamaš
saao-saa08/P336481	Sin
saao-saa08/P336481	Šamaš
saao-saa08/P336481	Bel
saao-saa08/P336481	Marduk
saao-saa08/P336482	Sin
saao-saa08/P336482	Šamaš
saao-saa08/P336483	Šamaš
saao-saa08/P336483	Sin
saao-saa08/P336483	Ninurta
saao-saa08/P336484	Šamaš
saao-saa08/P336484	Sin
saao-saa08/P336485	Šamaš
saao-saa08/P336485	Sin
saao-saa08/P336487	Šamaš
saao-saa08/P336487	Sin
saao-saa08/P336488	Šamaš
saao-saa08/P336488	Sin
saao-saa08/P336489	Anu
saao-saa08/P336489	Šamaš
saao-saa08/P336491	Šamaš
saao-saa08/P336491	Anu
saao-saa08/P336493	Enlil
saao-saa08/P336493	Nergal
saao-saa08/P336496	Sin
saao-saa08/P336496	Šamaš
saao-saa08/P336499	Šamaš
saao-saa08/P336499	Anu
saao-saa08/P336507	Ea
saao-saa08/P336507	Sin
saao-saa08/P336511	Ištar
saao-saa08/P336511	Sin
saao-saa08/P336516	Sin
saao-saa08/P336516	Aššur
saao-saa08/P336516	Šamaš
saao-saa08/P336516	Marduk
saao-saa08/P336525	Sin
saao-saa08/P336525	Šamaš
saao-saa08/P336527	Sin
saao-saa08/P336527	Adad
saao-saa08/P336540	Sin
saao-saa08/P336540	Šamaš
saao-saa08/P336552	Adad
saao-saa08/P336552	Šamaš
saao-saa08/P336555	Sin
saao-saa08/P336555	Adad
saao-saa08/P336569	Enlil
saao-saa08/P336569	Ereškigal
saao-saa08/P336569	Adad
saao-saa08/P336570	Šamaš
saao-saa08/P336570	Sin
saao-saa08/P336570	Adad
saao-saa08/P336571	Sin
saao-saa08/P336571	Šamaš
saao-saa08/P336573	Šamaš
saao-saa08/P336573	Sin
saao-saa08/P336575	Sin
saao-saa08/P336575	Šamaš
saao-saa08/P336576	Šamaš
saao-saa08/P336576	Sin
saao-saa08/P336577	Sin
saao-saa08/P336577	Šamaš
saao-saa08/P336588	Šamaš
saao-saa08/P336588	Adad
saao-saa08/P336590	Sin
saao-saa08/P336590	Šamaš
saao-saa08/P336592	Nergal
saao-saa08/P336592	Šamaš
saao-saa08/P336654	Sin
saao-saa08/P336654	Šamaš
saao-saa08/P336658	Sin
saao-saa08/P336658	Šamaš
saao-saa08/P336659	Sin
saao-saa08/P336659	Nabu
saao-saa08/P336659	Marduk
saao-saa08/P336660	Sin
saao-saa08/P336660	Nabu
saao-saa08/P336660	Marduk
saao-saa08/P336663	Sin
saao-saa08/P336663	Šamaš
saao-saa08/P336666	Sin
saao-saa08/P336666	Šamaš
saao-saa08/P336667	Sin
saao-saa08/P336667	Šamaš
saao-saa08/P336668	Šamaš
saao-saa08/P336668	Sin
saao-saa08/P336668	Adad
saao-saa08/P336669	Sin
saao-saa08/P336669	Šamaš
saao-saa08/P336671	Bel
saao-saa08/P336671	Ištar
saao-saa08/P336671	Ea
saao-saa08/P336673	Sin
saao-saa08/P336673	Šamaš
saao-saa08/P336673	Marduk
saao-saa08/P336673	Gula
saao-saa09/P333952	Belet
saao-saa09/P333952	Ištar
saao-saa09/P333952	Bel
saao-saa09/P333952	Sin
saao-saa09/P333952	Šamaš
saao-saa09/P333952	Aššur
saao-saa09/P333952	Nabu
saao-saa09/P333952	Mullissu
saao-saa09/P333952	Belet-Arbail
saao-saa09/P333952	Ninurta
saao-saa09/P334927	Aššur
saao-saa09/P334927	Ištar
saao-saa09/P334928	Mullissu
saao-saa09/P334928	Belet-Arbail
saao-saa09/P337152	Banitu
saao-saa09/P337152	Belet-Arbail
saao-saa09/P337152	Ninurta
saao-saa09/P337152	Ištar
saao-saa09/P337152	Mullissu
saao-saa09/P337152	Aššur
saao-saa09/P337153	Ištar
saao-saa09/P337153	Mullissu
saao-saa09/P337153	Ninurta
saao-saa09/P337153	Šamaš
saao-saa09/P337163	Mullissu
saao-saa09/P337163	Belet-Arbail
saao-saa09/P337163	Nabu
saao-saa10/P236964	Bel
saao-saa10/P236964	Zarpanitu
saao-saa10/P236973	Nabu
saao-saa10/P236973	Marduk
saao-saa10/P237039	Sin
saao-saa10/P237039	Šamaš
saao-saa10/P237220	Nabu
saao-saa10/P237220	Marduk
saao-saa10/P237234	Bel
saao-saa10/P237234	Nabu
saao-saa10/P237234	Šamaš
saao-saa10/P237234	Sin
saao-saa10/P237234	Marduk
saao-saa10/P237237	Šamaš
saao-saa10/P237237	Sin
saao-saa10/P237270	Aššur
saao-saa10/P237270	Šamaš
saao-saa10/P237270	Bel
saao-saa10/P237270	Nabu
saao-saa10/P237270	Banitu
saao-saa10/P237275	Nabu
saao-saa10/P237275	Marduk
saao-saa10/P237306	Sin
saao-saa10/P237306	Bel
saao-saa10/P237306	Nabu
saao-saa10/P237348	Bel
saao-saa10/P237348	Nabu
saao-saa10/P237348	Šamaš
saao-saa10/P237348	Sin
saao-saa10/P237439	Nabu
saao-saa10/P237439	Marduk
saao-saa10/P237462	Bel
saao-saa10/P237462	Nabu
saao-saa10/P237462	Šamaš
saao-saa10/P237462	Sin
saao-saa10/P237537	Bel
saao-saa10/P237537	Nabu
saao-saa10/P237537	Šamaš
saao-saa10/P237537	Sin
saao-saa10/P237686	Nabu
saao-saa10/P237686	Marduk
saao-saa10/P237686	Bel
saao-saa10/P237694	Nabu
saao-saa10/P237694	Marduk
saao-saa10/P237694	Šamaš
saao-saa10/P237763	Nabu
saao-saa10/P237763	Marduk
saao-saa10/P237791	Aššur
saao-saa10/P237791	Šamaš
saao-saa10/P237791	Marduk
saao-saa10/P237811	Nabu
saao-saa10/P237811	Marduk
saao-saa10/P237811	Bel
saao-saa10/P237811	Sin
saao-saa10/P237811	Šamaš
saao-saa10/P237811	Zarpanitu
saao-saa10/P237822	Bel
saao-saa10/P237822	Nabu
saao-saa10/P237822	Nanaya
saao-saa10/P237826	Nabu
saao-saa10/P237826	Marduk
saao-saa10/P237827	Nabu
saao-saa10/P237827	Marduk
saao-saa10/P237880	Bel
saao-saa10/P237880	Nabu
saao-saa10/P237880	Šamaš
saao-saa10/P237880	Adad
saao-saa10/P237903	Šamaš
saao-saa10/P237903	Marduk
saao-saa10/P237926	Nabu
saao-saa10/P237926	Marduk
saao-saa10/P237964	Nabu
saao-saa10/P237964	Marduk
saao-saa10/P237969	Nabu
saao-saa10/P237969	Marduk
saao-saa10/P237969	Bel
saao-saa10/P238025	Nabu
saao-saa10/P238025	Marduk
saao-saa10/P238052	Bel
saao-saa10/P238052	Nabu
saao-saa10/P238052	Šamaš
saao-saa10/P238052	Sin
saao-saa10/P238052	Enlil
saao-saa10/P238052	Marduk
saao-saa10/P238329	Šamaš
saao-saa10/P238329	Sin
saao-saa10/P238329	Bel
saao-saa10/P238465	Nabu
saao-saa10/P238465	Marduk
saao-saa10/P238595	Bel
saao-saa10/P238595	Nabu
saao-saa10/P238595	Šamaš
saao-saa10/P238673	Nabu
saao-saa10/P238673	Marduk
saao-saa10/P238887	Bel
saao-saa10/P238887	Nabu
saao-saa10/P238887	Šamaš
saao-saa10/P238887	Sin
saao-saa10/P238887	Aššur
saao-saa10/P239192	Bel
saao-saa10/P239192	Nabu
saao-saa10/P239192	Šamaš
saao-saa10/P239192	Sin
saao-saa10/P240176	Bel
saao-saa10/P240176	Nabu
saao-saa10/P240176	Šamaš
saao-saa10/P240176	Sin
saao-saa10/P313436	Ninurta
saao-saa10/P313436	Gula
saao-saa10/P313436	Aššur
saao-saa10/P313436	Šamaš
saao-saa10/P313436	Bel
saao-saa10/P313436	Nabu
saao-saa10/P313443	Nabu
saao-saa10/P313443	Marduk
saao-saa10/P313446	Nabu
saao-saa10/P313446	Marduk
saao-saa10/P313446	Aššur
saao-saa10/P313446	Šamaš
saao-saa10/P313446	Adad
saao-saa10/P313449	Nabu
saao-saa10/P313449	Marduk
saao-saa10/P313449	Belet
saao-saa10/P313464	Nabu
saao-saa10/P313464	Marduk
saao-saa10/P313464	Šamaš
saao-saa10/P313465	Nabu
saao-saa10/P313465	Marduk
saao-saa10/P313467	Ninurta
saao-saa10/P313467	Gula
saao-saa10/P313484	Nabu
saao-saa10/P313484	Marduk
saao-saa10/P313484	Bel
saao-saa10/P313490	Nabu
saao-saa10/P313490	Marduk
saao-saa10/P313512	Marduk
saao-saa10/P313512	Zarpanitu
saao-saa10/P313512	Nabu
saao-saa10/P313512	Tašmetu
saao-saa10/P313512	Ištar
saao-saa10/P313512	Ninurta
saao-saa10/P313512	Gula
saao-saa10/P313512	Nergal
saao-saa10/P313512	Laṣ
saao-saa10/P313512	Niššiku
saao-saa10/P313520	Ninurta
saao-saa10/P313520	Gula
saao-saa10/P313521	Nabu
saao-saa10/P313521	Marduk
saao-saa10/P313521	Belet-ekalli
saao-saa10/P313521	Zababa
saao-saa10/P313521	Uraš
saao-saa10/P313521	Lugal-Maradak
saao-saa10/P313526	Aššur
saao-saa10/P313526	Sin
saao-saa10/P313526	Šamaš
saao-saa10/P313526	Nabu
saao-saa10/P313526	Marduk
saao-saa10/P313526	Ištar
saao-saa10/P313526	Ea
saao-saa10/P313530	Nabu
saao-saa10/P313530	Marduk
saao-saa10/P313534	Nabu
saao-saa10/P313534	Marduk
saao-saa10/P313538	Nabu
saao-saa10/P313538	Marduk
saao-saa10/P313545	Nabu
saao-saa10/P313545	Marduk
saao-saa10/P313554	Nabu
saao-saa10/P313554	Marduk
saao-saa10/P313554	Šamaš
saao-saa10/P313561	Nabu
saao-saa10/P313561	Marduk
saao-saa10/P313561	Adad
saao-saa10/P313561	Aššur
saao-saa10/P313561	Bel
saao-saa10/P313567	Nabu
saao-saa10/P313567	Marduk
saao-saa10/P313567	Bel
saao-saa10/P313568	Nabu
saao-saa10/P313568	Marduk
saao-saa10/P313572	Ninurta
saao-saa10/P313572	Gula
saao-saa10/P313574	Nabu
saao-saa10/P313574	Marduk
saao-saa10/P313599	Nabu
saao-saa10/P313599	Marduk
saao-saa10/P313599	Asalluhi
saao-saa10/P313602	Nabu
saao-saa10/P313602	Marduk
saao-saa10/P313602	Sin
saao-saa10/P313656	Sin
saao-saa10/P313656	Šamaš
saao-saa10/P313752	Nabu
saao-saa10/P313752	Marduk
saao-saa10/P313830	Marduk
saao-saa10/P313830	Enlil
saao-saa10/P313994	Nabu
saao-saa10/P313994	Marduk
saao-saa10/P314005	Nabu
saao-saa10/P314005	Marduk
saao-saa10/P314005	Šamaš
saao-saa10/P314178	Nabu
saao-saa10/P314178	Marduk
saao-saa10/P314306	Nabu
saao-saa10/P314306	Marduk
saao-saa10/P314306	Enlil
saao-saa10/P314309	Nabu
saao-saa10/P314309	Marduk
saao-saa10/P314337	Nabu
saao-saa10/P314337	Marduk
saao-saa10/P314338	Nabu
saao-saa10/P314338	Marduk
saao-saa10/P314352	Nabu
saao-saa10/P314352	Marduk
saao-saa10/P314360	Nabu
saao-saa10/P314360	Marduk
saao-saa10/P314360	Aššur
saao-saa10/P314360	Sin
saao-saa10/P314360	Šamaš
saao-saa10/P314360	Bel
saao-saa10/P314360	Nergal
saao-saa10/P314360	Ištar
saao-saa10/P314364	Nabu
saao-saa10/P314364	Marduk
saao-saa10/P314371	Ea
saao-saa10/P314371	Šamaš
saao-saa10/P314371	Marduk
saao-saa10/P314371	Nabu
saao-saa10/P333953	Nabu
saao-saa10/P333953	Marduk
saao-saa10/P333954	Nabu
saao-saa10/P333954	Marduk
saao-saa10/P333954	Aššur
saao-saa10/P333954	Šamaš
saao-saa10/P333954	Adad
saao-saa10/P333955	Nabu
saao-saa10/P333955	Marduk
saao-saa10/P333956	Nabu
saao-saa10/P333956	Marduk
saao-saa10/P333957	Nabu
saao-saa10/P333957	Marduk
saao-saa10/P333957	Belet-parṣi
saao-saa10/P333957	Šamaš
saao-saa10/P333958	Aššur
saao-saa10/P333958	Sin
saao-saa10/P333958	Šamaš
saao-saa10/P333958	Adad
saao-saa10/P333958	Marduk
saao-saa10/P333958	Zarpanitu
saao-saa10/P333958	Nabu
saao-saa10/P333958	Tašmetu
saao-saa10/P333958	Ištar
saao-saa10/P333958	Ninurta
saao-saa10/P333958	Gula
saao-saa10/P333958	Nergal
saao-saa10/P333958	Laṣ
saao-saa10/P333958	Bel
saao-saa10/P333959	Belet-parṣi
saao-saa10/P333959	Aššur
saao-saa10/P333959	Sin
saao-saa10/P333959	Šamaš
saao-saa10/P333959	Adad
saao-saa10/P333959	Nusku
saao-saa10/P333959	Marduk
saao-saa10/P333959	Zarpanitu
saao-saa10/P333959	Nabu
saao-saa10/P333959	Tašmetu
saao-saa10/P333959	Ninurta
saao-saa10/P333959	Gula
saao-saa10/P333959	Nergal
saao-saa10/P333959	Laṣ
saao-saa10/P333960	Nabu
saao-saa10/P333960	Marduk
saao-saa10/P333961	Nabu
saao-saa10/P333961	Marduk
saao-saa10/P333961	Ea
saao-saa10/P333961	Asalluhi
saao-saa10/P333962	Aššur
saao-saa10/P333962	Sin
saao-saa10/P333962	Šamaš
saao-saa10/P333963	Nabu
saao-saa10/P333963	Marduk
saao-saa10/P333964	Nabu
saao-saa10/P333964	Marduk
saao-saa10/P333964	Belet-parṣi
saao-saa10/P333964	Ištar
saao-saa10/P333965	Nabu
saao-saa10/P333965	Marduk
saao-saa10/P333966	Nabu
saao-saa10/P333966	Marduk
saao-saa10/P333967	Nabu
saao-saa10/P333967	Marduk
saao-saa10/P333969	Nabu
saao-saa10/P333969	Marduk
saao-saa10/P333970	Nabu
saao-saa10/P333970	Marduk
saao-saa10/P333971	Nabu
saao-saa10/P333971	Marduk
saao-saa10/P333972	Nabu
saao-saa10/P333972	Marduk
saao-saa10/P333973	Nabu
saao-saa10/P333973	Marduk
saao-saa10/P333974	Nabu
saao-saa10/P333974	Marduk
saao-saa10/P333975	Nabu
saao-saa10/P333975	Marduk
saao-saa10/P333975	Nusku
saao-saa10/P333975	Sin
saao-saa10/P333975	Belet-balaṭi
saao-saa10/P333975	Ea
saao-saa10/P333975	Šamaš
saao-saa10/P333975	Asalluhi
saao-saa10/P333975	Mullissu
saao-saa10/P333975	Zarpanitu
saao-saa10/P333975	Tašmetu
saao-saa10/P333975	Gula
saao-saa10/P333975	Nanaya
saao-saa10/P333976	Nabu
saao-saa10/P333976	Marduk
saao-saa10/P333976	Sin
saao-saa10/P333976	Šamaš
saao-saa10/P333977	Nabu
saao-saa10/P333977	Marduk
saao-saa10/P333978	Nabu
saao-saa10/P333978	Marduk
saao-saa10/P333979	Nabu
saao-saa10/P333979	Marduk
saao-saa10/P333979	Sin
saao-saa10/P333979	Ningal
saao-saa10/P333980	Nabu
saao-saa10/P333980	Marduk
saao-saa10/P333980	Sin
saao-saa10/P333980	Ningal
saao-saa10/P333980	Nusku
saao-saa10/P333981	Nabu
saao-saa10/P333981	Marduk
saao-saa10/P333981	Sin
saao-saa10/P333981	Ningal
saao-saa10/P333983	Nabu
saao-saa10/P333983	Marduk
saao-saa10/P333984	Nabu
saao-saa10/P333984	Marduk
saao-saa10/P333984	Bel
saao-saa10/P333984	Zarpanitu
saao-saa10/P333985	Nabu
saao-saa10/P333985	Marduk
saao-saa10/P333986	Nabu
saao-saa10/P333986	Marduk
saao-saa10/P333988	Nabu
saao-saa10/P333988	Marduk
saao-saa10/P333988	Sin
saao-saa10/P333989	Nabu
saao-saa10/P333989	Marduk
saao-saa10/P333990	Nabu
saao-saa10/P333990	Marduk
saao-saa10/P333991	Nabu
saao-saa10/P333991	Marduk
saao-saa10/P333992	Nabu
saao-saa10/P333992	Marduk
saao-saa10/P333993	Nabu
saao-saa10/P333993	Marduk
saao-saa10/P333994	Nabu
saao-saa10/P333994	Marduk
saao-saa10/P333994	Aššur
saao-saa10/P333994	Mullissu
saao-saa10/P333995	Nabu
saao-saa10/P333995	Marduk
saao-saa10/P333995	Aššur
saao-saa10/P333996	Nabu
saao-saa10/P333996	Marduk
saao-saa10/P333997	Nabu
saao-saa10/P333997	Marduk
saao-saa10/P333998	Nabu
saao-saa10/P333998	Marduk
saao-saa10/P333999	Nabu
saao-saa10/P333999	Marduk
saao-saa10/P334000	Nabu
saao-saa10/P334000	Marduk
saao-saa10/P334001	Nabu
saao-saa10/P334001	Marduk
saao-saa10/P334002	Nabu
saao-saa10/P334002	Marduk
saao-saa10/P334002	Sin
saao-saa10/P334002	Šamaš
saao-saa10/P334003	Nabu
saao-saa10/P334003	Marduk
saao-saa10/P334003	Bel
saao-saa10/P334004	Nabu
saao-saa10/P334004	Marduk
saao-saa10/P334005	Nabu
saao-saa10/P334005	Marduk
saao-saa10/P334006	Nabu
saao-saa10/P334006	Marduk
saao-saa10/P334007	Nabu
saao-saa10/P334007	Marduk
saao-saa10/P334007	Gilgameš
saao-saa10/P334008	Nabu
saao-saa10/P334008	Marduk
saao-saa10/P334009	Nabu
saao-saa10/P334009	Marduk
saao-saa10/P334009	Ištar
saao-saa10/P334009	Aššur
saao-saa10/P334009	Šamaš
saao-saa10/P334009	Bel
saao-saa10/P334010	Nabu
saao-saa10/P334010	Marduk
saao-saa10/P334013	Nabu
saao-saa10/P334013	Marduk
saao-saa10/P334013	Ištar
saao-saa10/P334013	Bel
saao-saa10/P334023	Nabu
saao-saa10/P334023	Marduk
saao-saa10/P334024	Nabu
saao-saa10/P334024	Marduk
saao-saa10/P334024	Adad
saao-saa10/P334025	Nabu
saao-saa10/P334025	Marduk
saao-saa10/P334025	Sin
saao-saa10/P334025	Šamaš
saao-saa10/P334025	Aššur
saao-saa10/P334025	Bel
saao-saa10/P334026	Nabu
saao-saa10/P334026	Marduk
saao-saa10/P334026	Aššur
saao-saa10/P334026	Bel
saao-saa10/P334026	Sin
saao-saa10/P334026	Šamaš
saao-saa10/P334026	Adad
saao-saa10/P334027	Nabu
saao-saa10/P334027	Marduk
saao-saa10/P334027	Sin
saao-saa10/P334028	Nabu
saao-saa10/P334028	Marduk
saao-saa10/P334029	Nabu
saao-saa10/P334029	Marduk
saao-saa10/P334029	Bel
saao-saa10/P334030	Nabu
saao-saa10/P334030	Marduk
saao-saa10/P334031	Nabu
saao-saa10/P334031	Marduk
saao-saa10/P334031	Šamaš
saao-saa10/P334031	Bel
saao-saa10/P334032	Nabu
saao-saa10/P334032	Marduk
saao-saa10/P334057	Ninurta
saao-saa10/P334057	Gula
saao-saa10/P334058	Ninurta
saao-saa10/P334058	Gula
saao-saa10/P334059	Ninurta
saao-saa10/P334059	Gula
saao-saa10/P334066	Nabu
saao-saa10/P334066	Marduk
saao-saa10/P334087	Aššur
saao-saa10/P334087	Šamaš
saao-saa10/P334087	Bel
saao-saa10/P334087	Nabu
saao-saa10/P334087	Sin
saao-saa10/P334088	Nabu
saao-saa10/P334088	Marduk
saao-saa10/P334088	Aššur
saao-saa10/P334123	Nabu
saao-saa10/P334123	Marduk
saao-saa10/P334123	Belet-parṣi
saao-saa10/P334126	Nabu
saao-saa10/P334126	Marduk
saao-saa10/P334128	Nabu
saao-saa10/P334128	Marduk
saao-saa10/P334148	Ninurta
saao-saa10/P334148	Gula
saao-saa10/P334148	Bel
saao-saa10/P334148	Nabu
saao-saa10/P334148	Belet-balaṭi
saao-saa10/P334164	Nabu
saao-saa10/P334164	Marduk
saao-saa10/P334164	Šamaš
saao-saa10/P334183	Nabu
saao-saa10/P334183	Marduk
saao-saa10/P334183	Ninurta
saao-saa10/P334183	Gula
saao-saa10/P334188	Nabu
saao-saa10/P334188	Marduk
saao-saa10/P334188	Tašmetu
saao-saa10/P334188	Sin
saao-saa10/P334217	Nabu
saao-saa10/P334217	Marduk
saao-saa10/P334217	Sin
saao-saa10/P334217	Šamaš
saao-saa10/P334218	Nabu
saao-saa10/P334218	Marduk
saao-saa10/P334218	Bel
saao-saa10/P334219	Nabu
saao-saa10/P334219	Marduk
saao-saa10/P334219	Humhum
saao-saa10/P334220	Nabu
saao-saa10/P334220	Marduk
saao-saa10/P334220	Bel
saao-saa10/P334224	Nabu
saao-saa10/P334224	Marduk
saao-saa10/P334224	Sin
saao-saa10/P334224	Šamaš
saao-saa10/P334226	Nabu
saao-saa10/P334226	Marduk
saao-saa10/P334226	Aššur
saao-saa10/P334226	Šamaš
saao-saa10/P334226	Bel
saao-saa10/P334227	Nabu
saao-saa10/P334227	Marduk
saao-saa10/P334227	Sin
saao-saa10/P334227	Šamaš
saao-saa10/P334228	Nabu
saao-saa10/P334228	Marduk
saao-saa10/P334228	Aššur
saao-saa10/P334228	Bel
saao-saa10/P334228	Sin
saao-saa10/P334229	Nabu
saao-saa10/P334229	Marduk
saao-saa10/P334230	Nabu
saao-saa10/P334230	Marduk
saao-saa10/P334230	Sin
saao-saa10/P334231	Nabu
saao-saa10/P334231	Marduk
saao-saa10/P334231	Ea
saao-saa10/P334232	Nabu
saao-saa10/P334232	Marduk
saao-saa10/P334232	Sin
saao-saa10/P334233	Nabu
saao-saa10/P334233	Marduk
saao-saa10/P334233	Ea
saao-saa10/P334233	Asalluhi
saao-saa10/P334234	Aššur
saao-saa10/P334234	Mullissu
saao-saa10/P334234	Sin
saao-saa10/P334234	Šamaš
saao-saa10/P334234	Adad
saao-saa10/P334234	Marduk
saao-saa10/P334234	Zarpanitu
saao-saa10/P334234	Nabu
saao-saa10/P334234	Tašmetu
saao-saa10/P334234	Ištar
saao-saa10/P334234	Ninurta
saao-saa10/P334234	Nergal
saao-saa10/P334234	Laṣ
saao-saa10/P334234	Bel
saao-saa10/P334235	Nabu
saao-saa10/P334235	Marduk
saao-saa10/P334235	Šamaš
saao-saa10/P334236	Nabu
saao-saa10/P334236	Marduk
saao-saa10/P334237	Nabu
saao-saa10/P334237	Marduk
saao-saa10/P334237	Enlil
saao-saa10/P334238	Nabu
saao-saa10/P334238	Marduk
saao-saa10/P334238	Bel
saao-saa10/P334239	Nabu
saao-saa10/P334239	Marduk
saao-saa10/P334240	Nabu
saao-saa10/P334240	Marduk
saao-saa10/P334240	Bel
saao-saa10/P334241	Nabu
saao-saa10/P334241	Marduk
saao-saa10/P334245	Nabu
saao-saa10/P334245	Marduk
saao-saa10/P334246	Nabu
saao-saa10/P334246	Marduk
saao-saa10/P334254	Nabu
saao-saa10/P334254	Marduk
saao-saa10/P334254	Ištar
saao-saa10/P334255	Nabu
saao-saa10/P334255	Marduk
saao-saa10/P334255	Bel
saao-saa10/P334260	Nabu
saao-saa10/P334260	Marduk
saao-saa10/P334261	Nabu
saao-saa10/P334261	Marduk
saao-saa10/P334262	Nabu
saao-saa10/P334262	Marduk
saao-saa10/P334262	Bel
saao-saa10/P334266	Ninurta
saao-saa10/P334266	Gula
saao-saa10/P334267	Ninurta
saao-saa10/P334267	Gula
saao-saa10/P334275	Nabu
saao-saa10/P334275	Marduk
saao-saa10/P334276	Nabu
saao-saa10/P334276	Marduk
saao-saa10/P334276	Šamaš
saao-saa10/P334276	Adad
saao-saa10/P334276	Nergal
saao-saa10/P334276	Anu
saao-saa10/P334277	Nabu
saao-saa10/P334277	Marduk
saao-saa10/P334289	Nabu
saao-saa10/P334289	Marduk
saao-saa10/P334290	Nabu
saao-saa10/P334290	Marduk
saao-saa10/P334290	Sin
saao-saa10/P334295	Nabu
saao-saa10/P334295	Marduk
saao-saa10/P334297	Nabu
saao-saa10/P334297	Marduk
saao-saa10/P334301	Nabu
saao-saa10/P334301	Marduk
saao-saa10/P334301	Bel
saao-saa10/P334301	Sin
saao-saa10/P334301	Belet-Akkad
saao-saa10/P334303	Nabu
saao-saa10/P334303	Marduk
saao-saa10/P334303	Ereškigal
saao-saa10/P334313	Nabu
saao-saa10/P334313	Marduk
saao-saa10/P334313	Sin
saao-saa10/P334313	Ziqiqu
saao-saa10/P334313	Aššur
saao-saa10/P334313	Bel
saao-saa10/P334315	Aššur
saao-saa10/P334315	Šamaš
saao-saa10/P334315	Bel
saao-saa10/P334315	Zarpanitu
saao-saa10/P334315	Nabu
saao-saa10/P334315	Tašmetu
saao-saa10/P334315	Ištar
saao-saa10/P334320	Ninurta
saao-saa10/P334320	Gula
saao-saa10/P334323	Nabu
saao-saa10/P334323	Marduk
saao-saa10/P334323	Šamaš
saao-saa10/P334323	Sin
saao-saa10/P334326	Nabu
saao-saa10/P334326	Marduk
saao-saa10/P334326	Nanaya
saao-saa10/P334326	Uṣur-amassu
saao-saa10/P334326	Annunitu
saao-saa10/P334326	Palil
saao-saa10/P334326	Mummu
saao-saa10/P334353	Nabu
saao-saa10/P334353	Marduk
saao-saa10/P334356	Nabu
saao-saa10/P334356	Marduk
saao-saa10/P334356	Aššur
saao-saa10/P334356	Sin
saao-saa10/P334356	Šamaš
saao-saa10/P334356	Bel
saao-saa10/P334358	Ninurta
saao-saa10/P334358	Gula
saao-saa10/P334358	Bel
saao-saa10/P334358	Nabu
saao-saa10/P334374	Nabu
saao-saa10/P334374	Marduk
saao-saa10/P334374	Ea
saao-saa10/P334374	Šamaš
saao-saa10/P334374	Asalluhi
saao-saa10/P334378	Nabu
saao-saa10/P334378	Marduk
saao-saa10/P334387	Nabu
saao-saa10/P334387	Marduk
saao-saa10/P334387	Sin
saao-saa10/P334392	Ninurta
saao-saa10/P334392	Gula
saao-saa10/P334404	Nabu
saao-saa10/P334404	Marduk
saao-saa10/P334404	Belet-parṣi
saao-saa10/P334406	Nabu
saao-saa10/P334406	Marduk
saao-saa10/P334424	Nabu
saao-saa10/P334424	Marduk
saao-saa10/P334424	Sin
saao-saa10/P334424	Ningal
saao-saa10/P334424	Nergal
saao-saa10/P334426	Aššur
saao-saa10/P334426	Šamaš
saao-saa10/P334426	Anunnaki
saao-saa10/P334428	Nabu
saao-saa10/P334428	Marduk
saao-saa10/P334431	Nabu
saao-saa10/P334431	Marduk
saao-saa10/P334431	Sin
saao-saa10/P334431	Ningal
saao-saa10/P334434	Nabu
saao-saa10/P334434	Marduk
saao-saa10/P334434	Šamaš
saao-saa10/P334448	Nabu
saao-saa10/P334448	Marduk
saao-saa10/P334452	Nabu
saao-saa10/P334452	Marduk
saao-saa10/P334453	Nabu
saao-saa10/P334453	Marduk
saao-saa10/P334454	Aššur
saao-saa10/P334454	Sin
saao-saa10/P334454	Šamaš
saao-saa10/P334454	Nabu
saao-saa10/P334454	Marduk
saao-saa10/P334455	Nabu
saao-saa10/P334455	Marduk
saao-saa10/P334456	Nabu
saao-saa10/P334456	Marduk
saao-saa10/P334457	Aššur
saao-saa10/P334457	Sin
saao-saa10/P334457	Šamaš
saao-saa10/P334457	Bel
saao-saa10/P334457	Nabu
saao-saa10/P334457	Nergal
saao-saa10/P334457	Adad
saao-saa10/P334458	Nabu
saao-saa10/P334458	Marduk
saao-saa10/P334459	Nabu
saao-saa10/P334459	Marduk
saao-saa10/P334459	Bel
saao-saa10/P334460	Nabu
saao-saa10/P334460	Marduk
saao-saa10/P334460	Sin
